"无成人陪伴儿童:是指年龄五周岁(含)至十二周岁(不含)的无成人陪伴的、单独乘机的儿童。五周岁以下的无成人陪伴儿童原则上不予接受;无陪儿童服务一般需要旅客购买无陪儿童机票且向相应航司申请无陪儿童服务。没有任何证件的无陪儿童买机票与航空公司营业部联系,如果买到UM票。可以办理无陪。旅客可凭无陪申请单到机场联系八千四百七十九万七千三百七十三办理相关手续;如果是南航航班,可以到A岛问询柜台咨询工作人,或者咨询八千四百七十九万九千三百三十三。送机的无陪儿童家长一般要求留在机场,直到飞机起飞才可以离开。若小孩已过安检,或者已经登机,航班延误时间较长还未起飞,家长担心小孩状况的情况下,可以让家长拨打八千四百七十九万七千三百七十三咨询。如果是南航航班,可以到A岛问询柜台咨询工作人,或者咨询八千四百七十九万九千三百三十三。为无成人陪伴儿童办理乘机手续,座位安排应根据以下原则:安排在便于指定的随机服务员或乘务员照料的适当位置;靠近机上厨房,最好是过道座位;若有可能,与其他旅客分开座位;若座位满座,应安排与女乘客一起的座位;不得安排在紧急出口的座位。国航五-十八岁的未成年人都可以申请无陪服务,五-十二岁免费,十二-十八岁的如果需要无陪服务,需收取二百元每人每次的服务费。厦航无陪服务长沙受理点:1.市内售票处(长沙市芙蓉中路二段一百三十六号)TEL:八千五百一十六万八千二百六十八/八千五百五十六万五千七百七十七2.厦航机场售票柜台(长沙黄花国际机场T二航站楼国内出发厅一号和二号门之间)","一、航班起飞前四十分钟开始登机,航班起飞前十五分钟停止登机,开始登机时机场中央大广播会自动播放登机广播,主要是催促已经办理值机手续但还未过安检的旅客尽快过安检,开始登机后登机口也会有相应区域广播,主要是航班动态、登机口变更以及催促旅客登机广播,该广播覆盖范围有限,若旅客离开登机口则有可能听不到。若旅客来电质疑没有听到广播通知,中央大广播记录可联系广播室查询,登机口区域广播可联系候机查询,但广播录音均不可对外。","有效乘机身份证件的种类包括:中国大陆地区居民的居民身份证、临时居民身份证、护照、军官证、文职干部证、义务兵证、士官证、文职人员证、职工证、武警警官证、武警士兵证、海员证,香港、澳门地区居民的港澳居民来往内地通行证,台湾地区居民的台湾居民来往大陆通行证;外籍旅客的护照、外交部签发的驻华外交人员证、外国人永久居留证;民航局规定的其他有效乘机身份证件。十六周岁以下的中国大陆地区居民的有效乘机身份证件,还包括出生医学证明、户口簿、学生证或户口所在地公安机关出具的身份证明。"
航班延误不论什么原因，目前大部分航司都支持免费退改签，若旅客行程紧急，可建议旅客前往航司相应柜台改签，退票需要联系原售票处，目前大部分航司都支持网上下载航班延误证明。,严禁携带航空法禁止运输的物品，和可能在飞机上被当作武器的刀片，以及球棒等物品。此外，搭乘国际航班时，对于液体的携带也有限制。在安全检查时，如果发现任何禁止或限制携带的物品，将视作旅客自愿丢弃该物品。但其中部分物品可以作为托运行李托运。安全指南中介绍了允许和严禁携带/托运的代表性物品。 有关更多详细信息，请咨询相关航空公司。,可以北京长沙黄花机场，下飞机后是可以去免税店的，但是只能在下飞机的航站楼购物。免税店一般不在外面，都是在里面候机大厅或者刚到达的那个区域，没有办理机票值机的话，无法进入那个区域的。假如你在T2下飞机，就只能在T2的免税店买东西了。记得，下了飞机一定要找到免税店，不要先出关，如果出来了，就无法再进去了，也就买不了东西了。
登机手续所需时间视乎目的地及航空公司而定，旅客应向所选乘的航空公司查询详情。相关网页:航空公司订位及查询,各个机场的规定不同，例如：长沙黄花机场三号航站楼的国内航班在航班起飞前45分钟停止办理登机手续，一号和二号航站楼的各航班为航班起飞前30分钟停止办理。为避免误机，建议您至少提前2个小时到达机场办理登机手续。,2、自助值机柜台只能刷二代身份证办理登机手续，若用其他有效证件购票，须手动输入相应有效证件的号码。自助值机终端无法办理有绑定婴儿旅客的其他旅客的登机牌。
机场举报电话：073112388,"南航有两个贵宾厅:1.头等舱休息室,一-七号安检口右边; 2.金银卡旅客休息室,三十一号登机口旁边。建议旅客到A岛问讯处咨询国内商务贵宾厅 三个隔离区外:一号贵宾厅,候机楼外连廊(此贵宾厅业务需要通过接待科预约)二号贵宾厅,候机楼外连廊为冠名厅企业和协议单位客户使用三号贵宾厅,A岛以北(到达层一号门旁的手扶梯上楼可见)网络预约休息厅V四,D值机岛旁(上梯梯可见)六号贵宾厅V六,T一航站楼二号门南侧头等舱贵宾厅 五个隔离区内:T一-一号头等舱休息室,进安检后往左约一百米;T一-二号头等舱休息室,进安检后往右约一百米;T一-三号头等舱休息室,位于十五号登机口旁;五号、六号商务休息室,位于老十八、十九号登机口附近;七号、八号、九号头等舱休息室,位于隔离区候机厅A岛附近;十号十四号由于品质提升,暂时未开放。十五号头等舱休息室,位于四十七-五十号登机口旁边;国际有三个国际贵宾厅,都在国际出发过安检后的左侧要根据旅客的登机口,然后选择就近的贵宾休息室,建议旅客找到现场贵宾厅工作人员指引相应位置","磁浮可以使公交地铁卡直接刷卡通行,操作系统跟地铁是一样的,刷卡享受九折。"
"需要轮椅服务的旅客建议提前向航空公司申请。在办理手续时需要出具医疗部门出具的适宜乘机“诊断证明书”和“特殊旅客乘机申请书”;旅客自带轮椅需要办理行李托运手续,轮椅的重量一般不计入旅客的免费行李额内;旅客在隔离区内必须使用机场提供的轮椅。",一、国内航线：  持成人及儿童客票（托运行李标准）：                   持成人及儿童客票( 随身行李标准）：                                             经济舱旅客为 20公斤  40*60*100                         经济舱旅客为  1件5公斤   20*40*55                                                   公务舱旅客为 30公斤  40*60*100                         公务舱旅客为  1件5公斤   20*40*55                                     头等舱旅客为 40公斤  40*60*100                         头等舱旅客为  2件5公斤   20*40*55                                 持婴儿票的旅客：  无免费行李额（但可免费托运一辆婴儿车）     温馨提示：以上为一般规定，但目前部分航空公司实行差异化服务，其行李规定不同于以上标准，请务必在购票时确认自身行李额度，以免带来不必要的麻烦。   二、国际航线：国际航班根据其航线不同，实行不同的计量标准，具体行李额度与执飞航空公司确认。     祝您旅途愉快！,经济舱被分为不同子舱位，所对应的客票签、改、退规定是不一样的，如果您通过国航官网或者95583热线咨询，我们会优先向您报出最优惠价格。
旅客既不能携带也不可托运的物品有：枪支、弹药、爆破器材、烟火制品及以上仿制品、管制刀具、易燃易爆物品、毒害品、腐蚀性物           品、放射性物品、其他危害飞行安全的物品、打火机、火柴等。祝您旅途愉快！,严禁携带航空法禁止运输的物品，和可能在飞机上被当作武器的刀片，以及球棒等物品。此外，搭乘国际航班时，对于液体的携带也有限制。在安全检查时，如果发现任何禁止或限制携带的物品，将视作旅客自愿丢弃该物品。但其中部分物品可以作为托运行李托运。安全指南中介绍了允许和严禁携带/托运的代表性物品。 有关更多详细信息，请咨询相关航空公司。,"长沙机场出发航班除春秋航空，西部,九元航空外，一般国内航班行李标准（春秋、西部、九元航空的航班，随身携带的行李标准都为7公斤内尺寸不超20*30*40CM，托运行李尺寸不得超过40CM×60CM×100 CM，免费托运行李额根据旅客购买客票种类进行区分）："
"孕妇旅客:是指已经怀孕但在预产期前四周乘坐飞机的准妈妈。怀孕八个月(三十二周)或不足八个月的孕妇,除医生诊断不适宜乘机外,可按一般旅客运输;孕妇乘机时需要携带诊断证明,内容包括孕妇姓名、年龄、孕期、健康状况等说明;如果旅客表示医院不愿开具证明的,建议旅客与航空公司联系,航空公司同意旅客乘坐即可;怀孕八个月(三十二周)以上的孕妇建议使用其他交通工具,航空公司会拒绝承运。安检门和检查设备都是符合国家安全标准的,旅客可以放心接受检查;它通过感应寄生电流及均化磁场的数字信号处理方式获得很高的分辨,但发射磁场厚度很低,对心脏起搏器佩带者、孕妇、体弱者、磁性媒质(U盘、信用卡等)和其他电子装置均无害,广大旅客通过安全门时尽可放心接受检查;如果孕妇旅客仍然担心安检仪器的辐射,可以现场申请手动检查。","孕妇旅客:是指已经怀孕但在预产期前四周乘坐飞机的准妈妈。怀孕八个月(三十二周)或不足八个月的孕妇,除医生诊断不适宜乘机外,可按一般旅客运输;孕妇乘机时需要携带诊断证明,内容包括孕妇姓名、年龄、孕期、健康状况等说明;如果旅客表示医院不愿开具证明的,建议旅客与航空公司联系,航空公司同意旅客乘坐即可;怀孕八个月(三十二周)以上的孕妇建议使用其他交通工具,航空公司会拒绝承运。安检门和检查设备都是符合国家安全标准的,旅客可以放心接受检查;它通过感应寄生电流及均化磁场的数字信号处理方式获得很高的分辨,但发射磁场厚度很低,对心脏起搏器佩带者、孕妇、体弱者、磁性媒质(U盘、信用卡等)和其他电子装置均无害,广大旅客通过安全门时尽可放心接受检查;如果孕妇旅客仍然担心安检仪器的辐射,可以现场申请手动检查。",贵宾休息室不可以直达飞机，只是登机时有专门车辆送到登机口，享受优先登机。各个机场都会有贵宾休息室，会额外提供比候机大厅更好一点服务（如提供沙发、免费饮料水果、免费上网、免费报刊、专人提醒登机等），还有优先登机，即享受如头等舱旅客同等的服务。
"(十七)美发和足浴位置:F一层(十八)药店机场的药店在B二层美食广场内(健之佳药店),具体位置咨询工作人员。(十九)货运1.东航货运:只负责东航的航班承运的发货及提货八百七十一-六千七百零八万一千三百八十(发货)八百七十一-六千三百四十万零五千二百八十一(提货)八百七十一-六千三百四十万零五千二百八十二2.空港物流:除东航外其他所有航空公司的货运服务。八百七十一-六千七百零八万五千四百零一(发货)八百七十一-六千七百零八万五千四百零二(提货)(二十)机场wifi使用中国运营商手机号码的旅客在机场链接上AIRPORT-FREE-WIFI的无线网络后,进入手机浏览器---手机号认证(微信登录或其它方式登录)(二十一)过夜隔离区外是二十四小时开放的,可以在里面过夜,有椅子。有工作人员定期来登记旅客信息,有安保人员巡逻。隔离区内不允许进入。候机楼B三层有旅客休息区,可提供热水。(二十二)贵宾通道1. 航空公司的VIP及购买头等舱机票的旅客 - 咨询航空公司2.其他的贵宾如银行,电信,移动等的VIP - 咨询百事特持银行卡用户使用百事特最新情况更新:百事特A区可使用广发 和工商(工商AB区都可使用仅限持卡用户本人),百事特B区可使用中国银行、建设银行、招商银行、交通银行(必须提前预约)、民生银行(必须提前预约)、兴业银行(必须提前预约)、农业银行(仅限持卡用户本人)交通银行、民生银行、兴业银行这几家银行是必须让银行客服发预约传真过来提前预约,传真内容有:航班号、姓名、联系方式、航程、车牌等信息。百事特只针对国内航班,国际航班不支持,百事特停车场要进入时,需要跟百事特电话联系确认。3. F一层尽头中转旅客信息厅:上班时间为二十四小时,收费标准为:白天八十元/为位,晚上一百五十元/位四、百事特B区贵宾厅:由到达层四号门出门右转,前行约一百米后再右转顺花园道路前行约三百米即可到达百事特贵宾厅B区。五、在隔离区外三十二号安检口对面,百事特贵宾厅 (可以使用同程艺龙)上班时间:六:零----二十三:零 电话:八百七十一-六千七百零八万九千一百五十二六、在隔离区内十六号登机口附近百事特休息室(可以使用龙腾卡)上下时间:六:零--二十三:零(注:龙腾卡和空港易行,在携程网上提前购买,不收现金,只接受二维码)(二十三)中通快递服务时间:五:零--二十四:零 位置:F三层A区通道直行到底右侧(二十四)外面机场大巴需要进去接客需要联系哪里?B一层二号门--三号门之间有团队大巴调度室车辆调度须知调车人员接到旅客后将其带到大巴调度室旁,由调度人员确认调车人员到大巴调度亭认真填写车辆信息车辆驶入B一到达层后,行驶速度不能超过十五公里/小时,并将车辆停放到指定的停车位,严禁乱停乱放待车辆停稳后,调车人员将旅客安全、有序地引导至车辆停放处进行乘车。(二十五)航站楼内各航空公司头等舱休息厅为旅客提供贵宾候机服务。(具体以航空公司为准)国内休息室东航、上航贵宾厅位置及上下班时间V八 位置在:在东西Y指廊,扶梯下行F二层上下班时间:有航班就有人(具体以现场为准)电话:八百七十一-六千三百四十万零五千一百三十一(仅供内部咨询,不对外公布)V九位置在:三十一号登机口对面,楼梯下去F二层上下班时间:六:零---航班结束(具体以现场为准)电话:八百七十一-六千三百四十万零六千五百九十V十位置在:三十八号登机口附近上下班时间:有航班就开放昆明航空贵宾厅位置:中指廊心头扶梯下行F二层V十八 V十九 V二十 上下班时间 五:二十---航班结束电话:八百七十一-六千七百零八万三千五百三十九川航贵宾厅位置:在一进安检左手边上下班时间:五:零--航班结束电话:六千七百零八万三千八百零七祥鹏贵宾厅位置:在一进安检左手边上下班时间:五:三十---二十三:零南航明珠贵宾厅V七位置:在二十四号登机口旁边地服代办贵宾厅:(国航、大连航空、深航、厦门航空、海南航空、重庆航空、成都航空、吉祥航空、河北航空、山航、南航、北部湾航空、华夏航空、东海航空、长龙航空、奥凯航空、西部航空、首都航空、福州航空、天津航空、春秋航空、西藏航空、红土航空、青岛航空、瑞丽航空、江西航空)V六位置:在东西Y指廊,扶梯下行F二层上下班时间:五:零---航班结束电话:六亿七千零九十三万六千三百四十V十二位置:在五十号登机口附近上下班时间:八:零-二十一:零V十三位置:在西Y走廊尽头下行,五十七号登机口附近上下班时间:六:零--二十二:三十地服代办贵宾休息室是柜台工作人员按照登机口的位置安排,柜台工作人员会填写一张头等舱、公务舱休息卡,旅客按照上面的信息区去贵宾室休息。(二十六)行李打包位置:F三层出发大厅D区,H区问询柜台斜对面服务时间:D区: 五:零--二十三:零 H区:五:零--二十二:零行李打包辅材收费(具体收费标准以现场为准,仅供参考)机场行可支持现金,支付宝,微信支付方式1.纯打包服务收费标准:小纸箱打包(五条打包带以内)六十*二十八*三十二厘米以下,收费十元;大箱打包(五条打包带以内)六十*二十八*三十二厘米以上,收费十五元;使用五条以上打包带,收费超过五条部分每条加收二元。2.缠绕打包机收费标准:小箱打包六十*二十八*三十二厘米以下,缠绕膜宽度及圈数五十厘米*三圈五十厘米*三rolls(一卷卷),收费二十五元;大箱打包六十*二十八*三十二厘米以上,五十厘米*三圈五十厘米*三rolls,收费三十元。3.单项物品收费价格:小纸箱二十五*十五*十五厘米,收费十元/个;中纸箱三十五*二十五*二十厘米,收费十五元/个;大纸箱六十*二十八*三十二厘米,收费二十元/个;防震膜一百五十*七十五厘米,收费十元;塑料管提手十五厘米,收费五元.4.整体打包服务收费价格:小箱二十五*十五*十五,包含小箱、打包机捆扎、塑料提手,收费二十五元/件;中箱三十五*二十五*二十,包含中箱、打包机捆扎、塑料提手,收费三十元/件;大箱六十*二十八*三十二厘米,包含大箱、打包机捆扎、塑料提手,收费四十元/件。以上价格为打包带五条及以下的价格,使用五条以上每条加收二元。价格举报电话一万二千三百五十八,监督电话一百五十八亿二千五百二十八万七千一百三十三(二十七)机场租车悟空自驾游 (要下载APP) 咨询电话一百三十七亿五千九百四十七万五千七百二十二柜台上下班时间九:零---二:零(柜台目前只有一个人)全国客服热线四十亿零五十一万五千五百零七一嗨租车柜台上班时间:九:零--十九:零联系电话:八百七十一-六千三百六十一万九千九百八十九(二十四小时联系电话)神州租车全国客服热线四亿零六十一万六千六百六十六四、昆明航空车接车送服务营业时间:十:零--一:三十电话:一百八十八亿八千七百一十九万七千一百一十一注:在现场扫二维码或拨打昆航热线办理。(二十八)吸烟区昆明机场设有吸烟室,安检外面的吸烟室位于卫生间旁的小房间里,二十四小时开放,安检隔离区内的吸烟室位于商铺的背面,大多于二十二点左右关闭,机场吸烟室里提供电子点烟器供旅客使用航站楼三F层后中心区商业区内,东侧航站楼三F层后中心区商业区内,西侧航站楼二F层六十四号登机口旁,航站楼二F层一号登机口旁,航站楼二F层二号登机口旁,航站楼二F层六号登机口旁,航站楼二F层十号登机口旁,航站楼二F层六十九号登机口旁,航站楼二F层七十五号登机口旁,航站楼一F层东航头等舱休息室( V二)旁,航站楼B一层国内行李提取大厅B出口旁机场吸烟区已经外包给商铺,一般位于商铺的背面,大多会于二十二:零左右关闭。(二十九)旅游消费退货:九万六千九百二十七,B一到达层二号门旁经与云南省文旅厅确认,三十天无条件退换货包含以下五类产品:1.珠宝玉石;2.茶叶;3.银器;4.土特产;5.旅游纪念品(如民族服饰、特色装饰物)",购买航空意外险可以通过三种方式：机票搭售、机场购买和网上购买。机票搭售购买的话，通常价格便宜，保障也高，但是只限于当次乘坐飞机进行保障。而机场购买的保费比较高，如果出门后忘记购买保险，可以考虑通过机场购买。建议如果经常出差的话可以考虑网上购买商业航空意外险，不仅保费便宜，也可自由选择保障范围以及保障金额。而保障期限建议选择一年期的，这样可以免去反复缴费的麻烦，而且也更划算。,首先，能否进贵宾厅休息，看您是否满足条件。例如：1、机票购买的时候附带了，就可进机场贵宾厅。2、您是属于某机构（航公司钻石客户）的某一个等级客户，正好该机构在机场提供贵宾厅服务给这个等级的客人。
需要轮椅服务的旅客建议提前向航空公司申请。在办理手续时需要出具医疗部门出具的适宜乘机“诊断证明书”和“特殊旅客乘机申请书”；旅客自带轮椅需要办理行李托运手续，轮椅的重量一般不计入旅客的免费行李额内；旅客在隔离区内必须使用机场提供的轮椅。,"需要轮椅服务的旅客建议提前向航空公司申请。在办理手续时需要出具医疗部门出具的适宜乘机“诊断证明书”和“特殊旅客乘机申请书”;旅客自带轮椅需要办理行李托运手续,轮椅的重量一般不计入旅客的免费行李额内;旅客在隔离区内必须使用机场提供的轮椅。",可以选择机场快轨、巴士、出租车及高速客轮。所有交通方式的乘坐点均直通第1航站楼“交通广场”。此外，也有可以在第2航站楼/第2航站楼附近的停车场停靠的巴士及出租车，请在交通路线页面确认详情。
"国内值机时间:值机柜台是全开放式,所有旅客可以在航班起飞前三小时开始办理值机手续,起飞前四十分钟停止办理。国际航班值机:柜台是分不同的航空公司开放,二百坐以下的飞机起飞前二小时开始办理值机手续,二百以上提前三小时开始办理值机手续,提前四十分钟结束办理,亚航国际航班提前一小时截止办理登机牌。","国内值机时间:值机柜台是全开放式,所有旅客可以在航班起飞前三小时开始办理值机手续,起飞前四十分钟停止办理。国际航班值机:柜台是分不同的航空公司开放,二百坐以下的飞机起飞前二小时开始办理值机手续,二百以上提前三小时开始办理值机手续,提前四十分钟结束办理,亚航国际航班提前一小时截止办理登机牌。",各个机场的规定不同，例如：长沙黄花机场三号航站楼的国内航班在航班起飞前45分钟停止办理登机手续，一号和二号航站楼的各航班为航班起飞前30分钟停止办理。为避免误机，建议您至少提前2个小时到达机场办理登机手续。
航班延误不论什么原因，目前大部分航司都支持免费退改签，若旅客行程紧急，可建议旅客前往航司相应柜台改签，退票需要联系原售票处，目前大部分航司都支持网上下载航班延误证明。,机场举报电话：073112388,"无陪儿童服务一般需要旅客购买无陪儿童机票且向相应航司申请无陪儿童服务。没有任何证件的无陪儿童买机票与航空公司营业部联系,如果买到UM票。可以办理无陪。旅客可凭无陪申请单到机场联系八千四百七十九万七千三百七十三办理相关手续;如果是南航航班,可以到A岛问询柜台咨询工作人,或者咨询八千四百七十九万九千三百三十三。"
"需要轮椅服务的旅客建议提前向航空公司申请。在办理手续时需要出具医疗部门出具的适宜乘机“诊断证明书”和“特殊旅客乘机申请书”;旅客自带轮椅需要办理行李托运手续,轮椅的重量一般不计入旅客的免费行李额内;旅客在隔离区内必须使用机场提供的轮椅。","无陪儿童服务一般需要旅客购买无陪儿童机票且向相应航司申请无陪儿童服务。没有任何证件的无陪儿童买机票与航空公司营业部联系,如果买到UM票。可以办理无陪。旅客可凭无陪申请单到机场联系八千四百七十九万七千三百七十三办理相关手续;如果是南航航班,可以到A岛问询柜台咨询工作人,或者咨询八千四百七十九万九千三百三十三。","无成人陪伴儿童:是指年龄五周岁(含)至十二周岁(不含)的无成人陪伴的、单独乘机的儿童。五周岁以下的无成人陪伴儿童原则上不予接受;无陪儿童服务一般需要旅客购买无陪儿童机票且向相应航司申请无陪儿童服务。没有任何证件的无陪儿童买机票与航空公司营业部联系,如果买到UM票。可以办理无陪。旅客可凭无陪申请单到机场联系八千四百七十九万七千三百七十三办理相关手续;如果是南航航班,可以到A岛问询柜台咨询工作人,或者咨询八千四百七十九万九千三百三十三。送机的无陪儿童家长一般要求留在机场,直到飞机起飞才可以离开。若小孩已过安检,或者已经登机,航班延误时间较长还未起飞,家长担心小孩状况的情况下,可以让家长拨打八千四百七十九万七千三百七十三咨询。如果是南航航班,可以到A岛问询柜台咨询工作人,或者咨询八千四百七十九万九千三百三十三。为无成人陪伴儿童办理乘机手续,座位安排应根据以下原则:安排在便于指定的随机服务员或乘务员照料的适当位置;靠近机上厨房,最好是过道座位;若有可能,与其他旅客分开座位;若座位满座,应安排与女乘客一起的座位;不得安排在紧急出口的座位。国航五-十八岁的未成年人都可以申请无陪服务,五-十二岁免费,十二-十八岁的如果需要无陪服务,需收取二百元每人每次的服务费。厦航无陪服务长沙受理点:1.市内售票处(长沙市芙蓉中路二段一百三十六号)TEL:八千五百一十六万八千二百六十八/八千五百五十六万五千七百七十七2.厦航机场售票柜台(长沙黄花国际机场T二航站楼国内出发厅一号和二号门之间)"
T1、T2、T3航站楼出发厅及到达大厅多处设立 立式充电桩“充电吧”，及充电宝自助租赁设备方便旅客随时使用。祝您旅途愉快！,1）在您所购买的“飞行券”有可兑换的相应航班座位时，您会收到“未定座”邮件提醒。您可以在您的【用户中心】>【我的机票】>【超值自游飞】>【我的飞行券】选择相应“飞行券”进行兑换。2）您也可以在【用户中心】>【我的机票】>【超值自游飞】>【我的飞行券】中进行查询，如有可兑换的飞行券，该券状态会显示为“未定座”。详细兑换流程，请您查看超值自游飞首页右侧的【使用流程】，点击查看右下角的“详细流程说明”有详细的介绍供您参考。,岳麓山，有很多神话传说，飞来石，白鹤泉，莽蛇洞，岳麓山寺，岳麓书院，！自卑亭，爱晚亭，桔子洲头，沁园春雪，古白沙井！有美丽的传说，天心阁，关公战长沙，湘江风光带，迷人风光！坡子街赚足了美食！
关注“CSA九万六千七百七十七”微信公众平台→点击值机功能→确认行程信息→选择座位办理值机→本人在一证通关专属安检通道出示二代身份证→安全检查→登机口候机。,"一、目前,只实现了湖南省内公民的电子身份证在长沙黄花国际机场过安检,其他省份的会陆续开放。",根据《民用航空安全检查规则》第三十一条用身份证买票持护照过检，原则上不予放行，可请旅客前往机场派出所开具临时乘机证明。用护照买票持身份证过检，旅客可以提供护照复印件或护照照片，与旅客的身份证一起进行比对核实后放行。
电子客票是实名制的，购票名字不允许变更，请您在预定前一定要将乘机人的姓名确认好。,购买国际机票，婴儿购票信息是和成人一样的，所以如果婴儿没有姓名是不能购买机票的。,婴儿没有名字不能购买机票。
"购买航空意外险可以通过三种方式:机票搭售、机场购买和网上购买。机票搭售购买的话,通常价格便宜,保障也高,但是只限于当次乘坐飞机进行保障。而机场购买的保费比较高,如果出门后忘记购买保险,可以考虑通过机场购买。建议如果经常出差的话可以考虑网上购买商业航空意外险,不仅保费便宜,也可自由选择保障范围以及保障金额。而保障期限建议选择一年期的,这样可以免去反复缴费的麻烦,而且也更划算。长沙黄花机场T一航站楼,二千零一十八年五月十六日刚恢复启用;T一和T二分别位于磁浮机场站的两边,T一在北,T二在南。T一、T二航站楼安检区外通过磁浮连廊实现互相连通 (步行八分钟)。您也可以乘坐电瓶车往返T一与T二航站楼之间(四分钟)。","购买航空意外险可以通过三种方式:机票搭售、机场购买和网上购买。机票搭售购买的话,通常价格便宜,保障也高,但是只限于当次乘坐飞机进行保障。而机场购买的保费比较高,如果出门后忘记购买保险,可以考虑通过机场购买。建议如果经常出差的话可以考虑网上购买商业航空意外险,不仅保费便宜,也可自由选择保障范围以及保障金额。而保障期限建议选择一年期的,这样可以免去反复缴费的麻烦,而且也更划算。长沙黄花机场T一航站楼,二千零一十八年五月十六日刚恢复启用;T一和T二分别位于磁浮机场站的两边,T一在北,T二在南。T一、T二航站楼安检区外通过磁浮连廊实现互相连通 (步行八分钟)。您也可以乘坐电瓶车往返T一与T二航站楼之间(四分钟)。",在国内机场免税店只有乘坐国际航班的乘客才可以买东西，购买的时候需要出示当天国际航班的登机牌，乘坐国内航班是不可以的。如果没有出国打算，但又希望在机场免税店购买物品的话，可以根据需要找有出国行程的朋友帮忙，长沙黄花机场的免税店不但在国际航班候机区有，在下机后的取行李区也有但东西没有那么齐全。而北京长沙黄花机场的免税店提供免费寄存服务，可以在出发时先购物，回程时提货。需要列好购物清单，咨询清楚情况，然后找合适的朋友帮忙购买。拓展资料：长沙黄花机场免税店和长沙黄花机场免税店是同一个集团日上在经营，所以购物优势相近，但规模不是很大，产品相对单调一些。国内机场免税店所有商品均以人民币标价，可用人民币、美元、港币、欧元和日元现金付，也可用各种信用卡支付。国内的卡是走银联的，而且没有手续费。长沙黄花机场有很多品牌专卖店，比如上海滩、菲拉格慕、施华洛世奇等。如果发现机场店价格比市区专卖店贵，可以在购物起15天内，对差价部分要求机场双倍返还。
