"每位旅客的免费托运行李额:持成人或儿童票的头等舱旅客为四十公斤;公务舱旅客为三十公斤;经济舱为二十公斤;持婴儿票的旅客,无免费行李额。(比如春秋、联合航空,西部、祥鹏、天津等属于差异化服务,民航总局标准他们不会严格执行)如旅客要行李合并计算(具体以航空公司为准)",随身携带的行李不超过20x40x55，重量不超过5kg。一般国内航班免费行李额度20公斤。,"持成人或儿童客票的旅客免费行李额为头等舱客票40千克，公务舱客票30千克,经济舱客票20千克。每件行李长、宽、高不得超过100厘米、60厘米、40厘米。持成人或儿童客票的旅客免费交运的行李额为经济舱20千克。每件行李长、宽、高不得超过100厘米、60厘米、40厘米。"
(二)无行李托运中转(在本站无托运行李需求的旅客或已在始发站将行李托运至目的地),"无人机可以随身携带或者办理托运吗?无人机可以随身携带,如需托运必须需把锂电池拆下来,经安检检查没问题方可托运。",菠萝蜜、芒果;可以随身携带或托运(建议旅客托运)
"只能去民航投诉航空公司。之前有个航空公司,就是拒绝身体有残疾的乘客乘机,理由是公司规定不能与乘客有肢体接触。乘坐轮椅的残疾人想坐飞机,却被航空公司以“不能行走”为由拒绝。对此,律师表示,航空公司这一行为涉嫌违反我国《残疾人保障法》、《合同法》及《残疾人航空运输办法(试行)》等法律法规,应承担相应的责任。",为了确保孕妇旅行过程中的舒适与安全，孕妇旅客在客舱座椅中坐稳后全程需要将安全带系在大腿根部位置。,基于安全方面的考虑，对于以下旅客我们不提供航空运输服务，建议您选择其他方式出行： (1)怀孕满35周（含）以上的孕妇。 (2)预产期在4周（含）之内的孕妇。 (3)预产期临近但无法确定准确日期，已知为多胎分娩或预计有分娩并发症的孕妇。 (4)产后不足7天者。
地服代办贵宾厅:(国航、大连航空、深航、厦门航空、海南航空、重庆航空、成都航空、吉祥航空、河北航空、山航、南航、北部湾航空、华夏航空、东海航空、长龙航空、奥凯航空、西部航空、首都航空、福州航空、天津航空、春秋航空、西藏航空、红土航空、青岛航空、瑞丽航空、江西航空), T1航站楼：春秋航空9C、九元航空AQ        T2航站楼：海南航空HU、首都航空JD、天津航空GS、长安航空9H、祥鹏航空8L、西部航空PN、福州航空FU、北部湾航空GX、乌鲁木齐航空UQ、中国国际航空CA、深圳航空ZH、昆明航空KY、西藏航空TV、青岛航空QW、山东航空SC、幸福航空JR；       T3航站楼：东方航空MU、上海航空FM、联合航空KN、南方航空CZ、四川航空3U、成都航空EU、河北航空NS、奥凯航空BK、吉祥航空HO、华夏航空G5、长龙航空GJ、瑞丽航空DR、江西航空RY、厦门航空MF。祝您旅途愉快！,"旅客通过航旅纵横APP、航旅纵横微信公众号、云南机场集团微信公众号、昆明机场微信公众号、瑞丽航空APP、瑞丽航空微信公众号、南方航空APP、南方航空微信公众号等渠道进行手机值机,值机成功后生成电子登机牌二维码信息,或在人工柜台、CUSS设备办理传统纸质登机牌。"
"位置:昆明长水国际机场航站楼F三层国内出发大厅一号安检通道旁。(具体收费标准,以现场水牌价为准)",长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？,你好，你的提问中涉及到以下三个问题第（1）长沙地铁2号线到长沙南站以后转乘磁悬浮列车的时候需要出站吗？两个站台距离远吗？大概需要多久？（2）磁悬浮列车到机场站以后离机场的出发大厅远吗？好找吗？（3）从五一广场站到机场坐地铁转磁悬浮大概需要多久的时间？对于第一个问题，长沙地铁2号线到长沙南站以后转乘磁悬浮列车的时候需要出站进行换乘，且需要再次进行安检；地铁2号线车站和磁悬浮车站相隔较远，大约需要步行10分钟以上时间。对于第二个问题，磁悬浮列车到磁浮机场站后位于长沙黄花国际机场T1航站楼，如果是选择在T1航站楼出发的旅客不需要步行太远；前往T2航站楼的旅客需要穿过T1航站楼，步行时间大约在15分钟左右时间，根据引导指示标志前往即可。对于第三个问题，从五一广场站到机场坐地铁转磁悬浮全程大约需要1小时30分钟左右时间。如选择轨道交通出行，请务必留足换乘步行、安检以及候车等待时间。另外附上长沙地铁1、2号线2018年列车运行图，仅做参考。长沙地铁目前已发行1日票、3日票，该类票种首次刷卡便激活计时，可分别在24小时和72小时内不限次数和里程乘坐地1、2号线。具体可在1号线开福区政府站，2号线长沙火车南站、长沙火车站、五一广场站、橘子洲站、望城坡站客服中心购买。如果还有任何疑问都欢迎留言或私信我，希望以上回答能够帮助到你。
各个机场的规定不同，例如：长沙黄花机场三号航站楼的国内航班在航班起飞前45分钟停止办理登机手续，一号和二号航站楼的各航班为航班起飞前30分钟停止办理。为避免误机，建议您至少提前2个小时到达机场办理登机手续。,必须在航班原定起飞时间前45分钟到达安检口办理安检手续。如果旅客未在航班原定起飞前45分钟办理安检手续，或未在航班起飞前15分钟登机，航班将按原定时间起飞，误机责任则由其本人承担。,(三)国内转国内:航班到达---中转手续办理---候机
国际机票没有国内机票几折的概念，航空公司按机票的有效期长短和退改签条件的严格程度实行不同的销售价格。,首先，请先联系搭乘航班的所属航空公司，根据航空公司的要求办理相关手续。根据购买机票的种类，可能存在无法改签或退票退款的情况。各航空公司的相关手续及规则都不尽相同，请向相关航空公司确认详细信息。,退票或改签是要联系订票点或者对应航空公司。
当然是成都啦，其他几个免谈！问我为什么，不是有“少不入川，老莫出蜀“一说吗？不过对我而言，喜欢的是四川的大美风光，绝世美景！,"购买航空意外险可以通过三种方式:机票搭售、机场购买和网上购买。机票搭售购买的话,通常价格便宜,保障也高,但是只限于当次乘坐飞机进行保障。而机场购买的保费比较高,如果出门后忘记购买保险,可以考虑通过机场购买。建议如果经常出差的话可以考虑网上购买商业航空意外险,不仅保费便宜,也可自由选择保障范围以及保障金额。而保障期限建议选择一年期的,这样可以免去反复缴费的麻烦,而且也更划算。长沙黄花机场T一航站楼,二千零一十八年五月十六日刚恢复启用;T一和T二分别位于磁浮机场站的两边,T一在北,T二在南。T一、T二航站楼安检区外通过磁浮连廊实现互相连通 (步行八分钟)。您也可以乘坐电瓶车往返T一与T二航站楼之间(四分钟)。",购买国际机票，婴儿购票信息是和成人一样的，所以如果婴儿没有姓名是不能购买机票的。
蜂友，您好！很高兴接到您的邀请！我来回答您的问题：坐磁悬浮的话需要多长时间？大约是19分30秒左右；出站了距离长沙南站差不多要走多久？步行约1.1公里；我12:30到机场，如果定14:45的高铁能否赶得上？赶得上，就算您1点钟出机场，步行10分钟到磁浮站，加上等车时间，步行到南站的时间，14点之前也到长沙南站了。如果走得快一点，可以有1个小时的时间。不过，时间确实挺紧张，如果飞机稍微晚一点，或者南站买票要排队......，也有可能赶不上，您最好有相应的准备！祝您旅途愉快！,长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？,你好，你的提问中涉及到以下三个问题第（1）长沙地铁2号线到长沙南站以后转乘磁悬浮列车的时候需要出站吗？两个站台距离远吗？大概需要多久？（2）磁悬浮列车到机场站以后离机场的出发大厅远吗？好找吗？（3）从五一广场站到机场坐地铁转磁悬浮大概需要多久的时间？对于第一个问题，长沙地铁2号线到长沙南站以后转乘磁悬浮列车的时候需要出站进行换乘，且需要再次进行安检；地铁2号线车站和磁悬浮车站相隔较远，大约需要步行10分钟以上时间。对于第二个问题，磁悬浮列车到磁浮机场站后位于长沙黄花国际机场T1航站楼，如果是选择在T1航站楼出发的旅客不需要步行太远；前往T2航站楼的旅客需要穿过T1航站楼，步行时间大约在15分钟左右时间，根据引导指示标志前往即可。对于第三个问题，从五一广场站到机场坐地铁转磁悬浮全程大约需要1小时30分钟左右时间。如选择轨道交通出行，请务必留足换乘步行、安检以及候车等待时间。另外附上长沙地铁1、2号线2018年列车运行图，仅做参考。长沙地铁目前已发行1日票、3日票，该类票种首次刷卡便激活计时，可分别在24小时和72小时内不限次数和里程乘坐地1、2号线。具体可在1号线开福区政府站，2号线长沙火车南站、长沙火车站、五一广场站、橘子洲站、望城坡站客服中心购买。如果还有任何疑问都欢迎留言或私信我，希望以上回答能够帮助到你。
长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？,"温馨提示:打印《临时身份证明》后,请到二号、三号窗口交费、加盖印章,依据文件在昆明机场办理临时身份证收费主体为云南省公安厅民用机场公安局,属于云南省地方批准的行政事业性收费项目,项目名称为“《临时乘机证明》手续费”,收费依据为《云南省财政厅 云南省发展和改革委员会关于印发云南省地方批准的行政事业性收费项目目录的通知》(云财非税〔二千零一十七〕十七号)。《临时身份证》不盖印章无效,后果自负。关于机场公安不能使用微信收费,是因为发改委没有给到机场公安相关收费的微信二维码,他们也不敢擅自使用微信二维码收费。",蜂友，您好！很高兴接到您的邀请！我来回答您的问题：坐磁悬浮的话需要多长时间？大约是19分30秒左右；出站了距离长沙南站差不多要走多久？步行约1.1公里；我12:30到机场，如果定14:45的高铁能否赶得上？赶得上，就算您1点钟出机场，步行10分钟到磁浮站，加上等车时间，步行到南站的时间，14点之前也到长沙南站了。如果走得快一点，可以有1个小时的时间。不过，时间确实挺紧张，如果飞机稍微晚一点，或者南站买票要排队......，也有可能赶不上，您最好有相应的准备！祝您旅途愉快！
"14.订票名字错了是不是找航空公司盖章(同音不同字),就可以直接盖章走?一、 旅客乘机名字错误是否可以更改需咨询各航空公司。到机场航空公司柜台询问能否盖章,若机场没有此航空公司柜台可到机场问询台让其工作人员帮助联系航空公司代办。二、购买正常儿童票,登机牌上儿童的姓名后面会有儿童专用的CHD标志,如果儿童要购买成人的低折扣票,需要咨询航空公司是否承运,同时咨询安检是否能通过.",经济舱被分为不同子舱位，所对应的客票签、改、退规定是不一样的，如果您通过国航官网或者95583热线咨询，我们会优先向您报出最优惠价格。,婴儿没有名字不能购买机票。
乐器体积超过随身携带行李标准时，旅客如果一定要带进飞机客舱中，需要买占座行李票，如大提琴等，票价按正常票价计算。,当然是成都啦，其他几个免谈！问我为什么，不是有“少不入川，老莫出蜀“一说吗？不过对我而言，喜欢的是四川的大美风光，绝世美景！,长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？
"去泰国办理落地签证不需要酒店预订单,所需材料如下:一、有效期六个月以上的护照;二、一张四*六cm彩色免冠照片三、入境后十五天之内有效的返程机票;四、入境时个人须携带外币价值不少于一万铢, 一家庭不少于二万铢;五、落地签申请表","可以北京首都国际机场,下飞机后是可以去免税店的,但是只能在下飞机的航站楼购物。免税店一般不在外面,都是在里面候机大厅或者刚到达的那个区域,没有办理机票值机的话,无法进入那个区域的。假如你在T二下飞机,就只能在T二的免税店买东西了。记得,下了飞机一定要找到免税店,不要先出关,如果出来了,就无法再进去了,也就买不了东西了。","可以北京首都国际机场,下飞机后是可以去免税店的,但是只能在下飞机的航站楼购物。免税店一般不在外面,都是在里面候机大厅或者刚到达的那个区域,没有办理机票值机的话,无法进入那个区域的。假如你在T二下飞机,就只能在T二的免税店买东西了。记得,下了飞机一定要找到免税店,不要先出关,如果出来了,就无法再进去了,也就买不了东西了。"
"如果时间紧并且在泰国居留十五天以内,你可以选择落地签,就是到泰国后在机场办理落地签,但中国公民的落地签只有十五天的居留期。希望对你有帮助。","泰移民官以随机方式抽查,现金不足额者将被拒入境。该规定适用包括落地签在内多种签证入境人士。请给位旅客务必遵守泰国移民局新规定,以确保顺利入境。",白云机场没有对台湾居民的落地签
经济舱被分为不同子舱位，所对应的客票签、改、退规定是不一样的，如果您通过国航官网或者95583热线咨询，我们会优先向您报出最优惠价格。,你好，你的提问中涉及到以下三个问题第（1）长沙地铁2号线到长沙南站以后转乘磁悬浮列车的时候需要出站吗？两个站台距离远吗？大概需要多久？（2）磁悬浮列车到机场站以后离机场的出发大厅远吗？好找吗？（3）从五一广场站到机场坐地铁转磁悬浮大概需要多久的时间？对于第一个问题，长沙地铁2号线到长沙南站以后转乘磁悬浮列车的时候需要出站进行换乘，且需要再次进行安检；地铁2号线车站和磁悬浮车站相隔较远，大约需要步行10分钟以上时间。对于第二个问题，磁悬浮列车到磁浮机场站后位于长沙黄花国际机场T1航站楼，如果是选择在T1航站楼出发的旅客不需要步行太远；前往T2航站楼的旅客需要穿过T1航站楼，步行时间大约在15分钟左右时间，根据引导指示标志前往即可。对于第三个问题，从五一广场站到机场坐地铁转磁悬浮全程大约需要1小时30分钟左右时间。如选择轨道交通出行，请务必留足换乘步行、安检以及候车等待时间。另外附上长沙地铁1、2号线2018年列车运行图，仅做参考。长沙地铁目前已发行1日票、3日票，该类票种首次刷卡便激活计时，可分别在24小时和72小时内不限次数和里程乘坐地1、2号线。具体可在1号线开福区政府站，2号线长沙火车南站、长沙火车站、五一广场站、橘子洲站、望城坡站客服中心购买。如果还有任何疑问都欢迎留言或私信我，希望以上回答能够帮助到你。,蜂友，您好！很高兴接到您的邀请！我来回答您的问题：坐磁悬浮的话需要多长时间？大约是19分30秒左右；出站了距离长沙南站差不多要走多久？步行约1.1公里；我12:30到机场，如果定14:45的高铁能否赶得上？赶得上，就算您1点钟出机场，步行10分钟到磁浮站，加上等车时间，步行到南站的时间，14点之前也到长沙南站了。如果走得快一点，可以有1个小时的时间。不过，时间确实挺紧张，如果飞机稍微晚一点，或者南站买票要排队......，也有可能赶不上，您最好有相应的准备！祝您旅途愉快！
昆明机场国内航班自助托运行李(只限于东航航班),昆明机场“无纸化”操作流程,"一、昆明机场出港的国内航班在航班起飞前五小时开始办理,航班起飞前四十五分钟停止办理(建议旅客提前二-三小时到机场办理)。"
关注“CSA九万六千七百七十七”微信公众平台→点击值机功能→确认行程信息→选择座位办理值机→本人在一证通关专属安检通道出示二代身份证→安全检查→登机口候机。,可以登录航空公司网站，提前选定机上座位，自行打印“网上值机登机牌”。到达机场后凭“网上值机登机牌”和有效证件就可直接前往安检、登机口登机。,你好机场停车场开放时间为：车场名称P1、P12、P2、P3、PBUS入口05：30--当日夜航结束后30分钟出口05：30--当日夜航结束后60分钟您有其他问题请咨询服务电话029-88796274、029-88796327。祝您旅途愉快！
如果坐上磁悬浮车单程只需要20分钟左右。票价：20元磁悬浮站长沙南站B1出站后就是长沙南站东广场，走路10分中就能到达！如果你能在1点40分之前坐上车，完全是可以坐这14：45分的高铁的，提前预留30分左右到长沙南站取票和安检的时间，如果暑假需要提前预留更长的时间。,"T二国际、国内出发都在三楼其中二十~二十五号门进去是国际出发二十六~二十九号门进去是国内出发一、值机分T一航站楼、T二航站楼,不分入口。二个航站楼都有国内、国际出发,按航空公司区分。比如:MU东航在T一航站楼,CA国航在T二航站楼。二、安检国内、国际有不同的安检口。三、候机、登机按登机牌上的登机口号码,前往该登机口附近坐等、登机。",在B区最晚的末班车是2355分。
乘机证件必须在有效期内，不能有涂改或破损，如购票后发现身份证过期了建议可以先去机场警务室办理临时乘机证明再过安检乘坐您的航班。（仅限用身份证购买的国内航班办理使用）,蜂友，您好！很高兴接到您的邀请！我来回答您的问题：坐磁悬浮的话需要多长时间？大约是19分30秒左右；出站了距离长沙南站差不多要走多久？步行约1.1公里；我12:30到机场，如果定14:45的高铁能否赶得上？赶得上，就算您1点钟出机场，步行10分钟到磁浮站，加上等车时间，步行到南站的时间，14点之前也到长沙南站了。如果走得快一点，可以有1个小时的时间。不过，时间确实挺紧张，如果飞机稍微晚一点，或者南站买票要排队......，也有可能赶不上，您最好有相应的准备！祝您旅途愉快！,"提醒旅客尽量携带:二代身份证正反两面的复印件,或驾照原件,或户籍证明,或过期的二代身份证等证件去办理(如果公安系统出现故障无法进行网络查询的时候就需要这些证件才能办理临时登机证"
长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？,只要住宿在地铁站附近就很方便，热闹地方在五一路和黄兴路附近，建议住宿在离五一广场站地铁一个站最好清净些。地铁2号线可到长沙南站，黄花机场有磁悬浮到长沙南站，机场也有大巴到长沙站附近民航大酒店。,你好，你的提问中涉及到以下三个问题第（1）长沙地铁2号线到长沙南站以后转乘磁悬浮列车的时候需要出站吗？两个站台距离远吗？大概需要多久？（2）磁悬浮列车到机场站以后离机场的出发大厅远吗？好找吗？（3）从五一广场站到机场坐地铁转磁悬浮大概需要多久的时间？对于第一个问题，长沙地铁2号线到长沙南站以后转乘磁悬浮列车的时候需要出站进行换乘，且需要再次进行安检；地铁2号线车站和磁悬浮车站相隔较远，大约需要步行10分钟以上时间。对于第二个问题，磁悬浮列车到磁浮机场站后位于长沙黄花国际机场T1航站楼，如果是选择在T1航站楼出发的旅客不需要步行太远；前往T2航站楼的旅客需要穿过T1航站楼，步行时间大约在15分钟左右时间，根据引导指示标志前往即可。对于第三个问题，从五一广场站到机场坐地铁转磁悬浮全程大约需要1小时30分钟左右时间。如选择轨道交通出行，请务必留足换乘步行、安检以及候车等待时间。另外附上长沙地铁1、2号线2018年列车运行图，仅做参考。长沙地铁目前已发行1日票、3日票，该类票种首次刷卡便激活计时，可分别在24小时和72小时内不限次数和里程乘坐地1、2号线。具体可在1号线开福区政府站，2号线长沙火车南站、长沙火车站、五一广场站、橘子洲站、望城坡站客服中心购买。如果还有任何疑问都欢迎留言或私信我，希望以上回答能够帮助到你。
2、自助值机柜台只能刷二代身份证办理登机手续，若用其他有效证件购票，须手动输入相应有效证件的号码。自助值机终端无法办理有绑定婴儿旅客的其他旅客的登机牌。,1、不论航班是否正常，自助值机柜台办理值机手续的时间均为航班原计划起飞前的两小时开始办理，起飞前的五十分钟截止办理。2、自助值机柜台只能刷二代身份证办理登机手续，若用其他有效证件购票，须手动输入相应有效证件的号码。自助值机终端无法办理有绑定婴儿旅客的其他旅客的登机牌。3、南航自助值机只要是过了零点就能办理当天的航班，没有起飞时间的限制，但存在部分航班无法自助打印的情况。特殊情况：1.国内航班早班飞机一般是从5：30开始办理值机，自助值机终端也是5：30开始才能使用。c. 旅客在机场登机牌遗失，在该航班规定值机时间内可以在机场相应开放的柜台进行补打登机牌，不限在国内值机主任柜台。如果旅客的登机牌为航空公司官网通过网上值机打印，也是同样规定。d.旅客如果订当天的票，有可能出现值机时无机票信息的情况。出现这种情况的原因一般是因为订票信息没有及时从黑屏传送到值机系统的白屏。遇到这种情况，在确认黑屏中机票信息正常之后，可以提供票号给旅客，让值机人员从黑屏导入，或者建议旅客到值机主任柜台办理。e.若旅客来电反映自助值机机器没有登机牌了可联系客运更换登机牌。,您可以重新办理网上自助值机，或凭有效证件到机场东航自助乘机服务柜台或东航值机柜台重新打印登机牌。
可能当时还没有确定登机口的位置，您需要在航班当天到机场进行确认。,退票或改签是要联系订票点或者对应航空公司。,"(注:在没有航班的情况下柜台是没有工作人员在的,只能提供航空公司官网咨询退改签事宜)"
"只能去民航投诉航空公司。之前有个航空公司,就是拒绝身体有残疾的乘客乘机,理由是公司规定不能与乘客有肢体接触。乘坐轮椅的残疾人想坐飞机,却被航空公司以“不能行走”为由拒绝。对此,律师表示,航空公司这一行为涉嫌违反我国《残疾人保障法》、《合同法》及《残疾人航空运输办法(试行)》等法律法规,应承担相应的责任。","按照有关规定,醉酒旅客不得乘坐民航客机,这主要是为旅客自身的安全考虑。首先酒后乘机对乘机者健康不利,酒后高空飞行易突发心脑血管疾病;其次醉酒乘客行为失常,不易控制自己的行为,对客舱其他旅客的安全构成隐患。所以,旅客如果准备坐飞机出行,应慎饮酒。如果旅客已经喝了很多酒,请联系机场医务处,医生将检查该旅客是否适合登机,或者采取解酒措施。(建议旅客具体咨询航空公司以航空公司为准)","尽管飞机发生意外风险的概率不高,但是一旦发生所带来的损失近乎毁灭性的,一份合适的航空意外险虽然无法阻止空难事件的发生,但是却可以在意外事故降临后,为受害人的家属提供尽可能多的经济补偿。所以坐飞机之前买一份合适的航空意外险是必要的。   国际航空意外险办理以后多久生效一般情况下,网上投保航空意外险将于日次零时生效,同时网上投保航空意外险操作便利,所以是目前投保航空意外险效率最高的一种投保方式,投保前您需要注意以下几点:1.一些飞机航班延误险规定,如果恶劣天气导致整个机场关闭的,则属于除外责任,保险公司将不负责赔偿。2.不同的境外旅行险产品,对于航班延误超过多少小时以上才能获得赔偿,有不同的规定。3.如果航班无限期延迟,境外旅行险中航班延误责任的赔偿金额并非相应地无限增加,而是会规定一个上限金额,条款中就会有明确约定。4.对于哪些原因导致的航班延误,才能获得保险理赔,主要也是看条款中的约定。      投保国际航空意外险之前您首先要弄清楚其生效时间,慧择网是提供专业、可靠航空意外险的最佳渠道,欢迎您前来综合对比选择和咨询。    百万商旅计划(空中飞人意外保障计划) 保障内容:*民航飞机意外身故保险金一百万元      低至:四十元/年     慧择“航空无忧”昆仑单次高额意外保障计划 保障内容:*客运民航意外残疾伤害、意外身故 一百万元      低至:六元/七天"
"(一)因航班机型和航班的限制,无成人陪伴儿童旅客预订数量有限,为了避免这种情况的出现,在起飞前至少四十八小时并在订票时申请“无成人陪伴儿童旅客”服务。(二)为了儿童安全,不能接受儿童的行程中涉及夜间停站或中转/中途停留,除非已安排人员在中转站接机并照看的孩子。必须先提供完备的联系人详细信息,才能接的孩子登上首航班。(三)提供申请人的有效证件及无成人陪伴儿童的旅行证件,并填写无人陪伴儿童服务申请表。(四)请注意,如果在订票时未申请此项服务,则可能会导致出现取消订票或重新出票的费用。(五)在地区和国际航线上,无人陪伴儿童购票并无儿童折扣,需按成人销售价格收取费用。(六)如果是通过旅行代理机构订票,请记得携带孩子的护照。此外,请检查是否已完成所有业务和其他手续,这一点十分重要。儿童出行时的注意事项:(一)请于航班起飞前至少六十分钟带着小孩到机场办理登机手续,并在航班起飞后再离开机场。(二)您子需持有有效证件、无成人陪伴儿童的旅行证件和其他手续,包括机票,无人陪伴儿童服务申请表。协助办理无人陪伴儿童的值机和安检手续:(一)在起飞和到达期间,请询问机场工作人员,会有指定的地面服务人员协助办理值机、海关、安检以及行李托运等手续,地面人员会负责陪伴儿童候机并保管相关文件凭证。(二)登机之后,地面人员会将相关资料及“无人陪伴儿童”亲自交给机上指定的空中乘务员,空乘人员会陪伴孩子度过空中旅程。请注意:为保证孩子顺利乘机,建议家长等飞机起飞后再离开机场。",国航“无人陪伴儿童”服务的对象为乘坐飞机时无成人(年满18周岁且有民事行为能力的人）同行的年满5周岁未满12周岁的儿童。如果您的孩子年满12周岁但未满18周岁，您可自愿申请无成人陪伴儿童服务。 我们可办理全航程由国航实际承运且挂国航航班号的国内、国际、地区直达航班，以及经北京中转联运航班的无成人陪伴儿童服务。 目前我们不承办跨航空公司的联程航班的无成人陪伴儿童业务。如果联程或回程航班涉及其他航空公司，请与实际承运的航空公司联系。,"年龄在五周岁至十二周岁的儿童需要单独乘机时,应在购票前向航空公司申请无成人陪伴儿童服务。航空公司对每个航班上无人陪伴儿童数量明确限制,为了保证旅行顺利,请务必提前三-七工作日向航空公司提出申请,具体办理事宜请咨询各航空公司。(建议旅客具体咨询航空公司以航空公司为准)"
长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？,不可以。网站上的预定只能为您保留20分钟，超过出票时限却未支付的预订电脑会自动取消座位。,打印问题可能是由电脑浏览器、网络以及打印机等方面的故障引起的。请您继续办理完网上值机手续，并凭有效证件至少在航班原定起飞时间前45分钟到东航自助乘机服务柜台或东航值机柜台打印登机牌。
"25.长水机场什么时候开始使用的?经中国民用航空局批准,昆明长水国际机场二千零一十二年六月二十八日八:零正式启用,昆明巫家坝国际机场同时停用。",昆明长水国际机场为旅客提供打印、复印、传真、会议室使用等服务。,"八月十五日起,昆明长水机场正式推行“无纸化”便捷出行服务。除春秋航空、九元航空和南方航空外,乘坐国内航班的旅客在进行安全检查和登机时,只需出示手机上的二维码电子登机牌,就可以便捷出行(具体操作以现场为准)"
您可查询相应订单，选择已申请退票的旅客和航段，查看退票申请单状态可知退票处理进展。需要提醒的是，退票申请一旦提交，不可撤销。,如您购票后申请退票，我们将根据客票使用条件办理。自愿退票应在客票有效期内到原购票地点办理。在网上购买的电子客票，应在网上办理退票申请手续。,由于旅客原因发生漏乘，按自愿退票的规定办理。由于南航原因造成旅客漏乘，南航会早安排旅客乘坐后续航班成行，如旅客要求退票，按非自愿退票的有关规定办理。
当然是成都啦，其他几个免谈！问我为什么，不是有“少不入川，老莫出蜀“一说吗？不过对我而言，喜欢的是四川的大美风光，绝世美景！,长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？,"在国际出发和到达隔离区内,只有乘坐国际航线的旅客可以进入。"
（一）未注册用户1.用手机号查询。进入页面右上角的“我的订单”—“机票订单”，在页面左侧【用手机号查询】中选择【机票】，输入您订单中的联系人手机号，经过手机验证码的身份验证，即可查看该手机号所关联的订单。2.用订单号查询。进入页面右上角的“我的订单”—“机票订单”，在页面左侧【用订单号查询】中选择【机票】，输入订单号和该订单中所填写的联系人手机号，经过手机验证码的身份验证，即可查看该手机号所关联的订单。（二）注册用户1.登录后，进入页面右上角的“我的订单”—“机票订单”，即可查询到您的订单。找到订单后点击“查看”，可查看订单的详细信息。2.如果您需要关联您未登录状态时所下的订单，可以在“我的订单”—“机票订单”—“精确查询”中，用订单号和手机号查询到订单，点击“添加到我的订单”，通过手机号验证后即可关联到您的去哪儿账户。,（一）未注册用户1.用手机号查询。进入页面右上角的“我的订单”—“机票订单”，在页面左侧【用手机号查询】中选择【机票】，输入您订单中的联系人手机号，经过手机验证码的身份验证，即可查看该手机号所关联的订单。2.用订单号查询。进入页面右上角的“我的订单”—“机票订单”，在页面左侧【用订单号查询】中选择【机票】，输入订单号和该订单中所填写的联系人手机号，经过手机验证码的身份验证，即可查看该手机号所关联的订单。（二）注册用户1.登录后，进入页面右上角的“我的订单”—“机票订单”，即可查询到您的订单。找到订单后点击“查看”，可查看订单的详细信息。2.如果您需要关联您未登录状态时所下的订单，可以在“我的订单”—“机票订单”—“精确查询”中，用订单号和手机号查询到订单，点击“添加到我的订单”，通过手机号验证后即可关联到您的去哪儿账户。,目前旅客对航班延误的最大意见就是对航空公司不信任，这实际上也是不断提供延误信息带来的一个弊端。每个航空公司都有一个调度中心在全盘掌握精心调配所有飞机的运行，一旦某一环节出问题，如飞机故障、某机场关闭等原因造成延误发生后，都会对整个航班运行造成影响，调度中心会根据情况及时进行调整，目的是尽快恢复正常的航班运行，同时通知后续航班作相应准备，并会估算出一个大概的延误时间，但是，情况是在不断变化的，不排除在调配过程中又有新的状况，如再次遭遇延误导致时间延长发生，导致一些计划被迫更改，这也就会出现时间一再拖延的情形发生。
