"您可查询相应订单,选择已申请退票的旅客和航段,查看退票申请单状态可知退票处理进展。需要提醒的是,退票申请一旦提交,不可撤销。","由于旅客原因发生漏乘,按自愿退票的规定办理。由于南航原因造成旅客漏乘,南航会早安排旅客乘坐后续航班成行,如旅客要求退票,按非自愿退票的有关规定办理。","如您购票后申请退票,我们将根据客票使用条件办理。自愿退票应在客票有效期内到原购票地点办理。在网上购买的电子客票,应在网上办理退票申请手续。"
柜台值机:1、昆明机场出港的国内航班在航班起飞前5小时开始办理，航班起飞前45分钟停止办理（建议旅客提前2-3小时到机场办理）。自助值机在飞机离站前45分钟截止。2、国内航班登机口在飞机计划起飞前15分钟关闭。东航、上航、联航，登机口在航班计划起飞前15-20分钟关闭，具体以现场为准。3、国际航班具体您跟航空公司咨询，因为每个航空公司规定是不一样的。4、昆明机场出港的国内航班必须要出示有效证件的原件才能过安检。复印件不能够作为乘机凭证。,"各航空公司售票柜台工作时间。（1）红土航空柜台，每日10:00-16:00之间岛头柜台J区352柜台不设服务人员在岗值守，在岗时间为每日05:30-10:00,16:00-19：00；（2）东航柜台上班时间：4:30或5点左右--航班结束；（3）南航岛头柜台上班时间：06:15-22:30；（4）瑞航岛头柜台上班时间：05:10-22:45；（5）厦门航空岛头柜台早航班前一小时至晚航班结束；（6）山东航空岛头柜台早5:20至晚航班结束；（注：在没有航班的情况下柜台是没有工作人员在的，只能提供航空公司官网咨询退改签事宜）；（7）昆航岛头柜台早5:35至晚航班结束；（8）国航岛头柜台6点至晚22点；（9）川航柜台早5点多至航班结束；（10）祥鹏柜台早4:55点多至22:00；注：此时间为参考时间，具体以现场为准",祥鹏值机：A区祥鹏的柜台，值机柜台开放时间为04:40-07:00（早高峰），其余时间需要在C01-C10办理手续 。
国内自助值机区域。应急柜台：距离航班计划起飞时间1小时至航班计划起飞前45分钟之外的旅客可在应急柜台办理值机或补托运行李。D01-D07 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D08-D09 柜台，调整为爱心/应急柜台。为老人、小孩、着急旅客及因设备原因无法完成网络或自助值机的旅客办理乘机手续；D10 柜台，调整为应急柜台，负责处理晚到旅客并执行应急柜台的相应工作职责；D11-D19 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D20 柜台，调整为值班主任/后补柜台。执行值机主任柜台的相应工作职责；E01-E03 柜台，柜台资源不变。保留为 VIP 及两舱旅客柜台；E04-E08 柜台，调整为团队补托运行李柜台。为完成网上值机或完成自助值机的团队旅客进行行李补托运手续。其中，E04-E05 柜台将根据春秋航空航班时刻进行调整，做为春秋航空值机手续办理柜台；E09 柜台，调整为大巴专用柜台。负责为大巴旅客办理值机手续；E10 柜台，柜台资源不变。仍做为特殊旅客及军人依法优先办理柜台。旅客无法完成自助值机，指引旅客至旅客D08-D10 柜台进行处理。,手机值机:在手机上下载存储了旅客信息和航班信息的二维条形码，到达昆明机场后，安检工作人员通过扫描手机二维码，打印登机凭证，加盖安检验讫章，旅客凭有效登机凭证可顺利登机。（在没有托运行李的情况下，在安检机器可以扫出旅客个人信息的情况下）,爱心/应急提示牌内容。温馨提示：（1）70周岁以上的老人（限带2名随行人员）：带婴儿的旅客及带12周岁以下的儿童（限带2名随行人员）；孕妇旅客（限带1名随行人员）；（2）航班计划起飞时间不足60分钟-45分钟以内；（3）自助值机未办理成功的
四、昆明机场出港的国内航班必须要出示有效证件的原件才能过安检。复印件不能够作为乘机凭证。,"可以考虑以下原因:1. 搭乘航班可能为航空公司或旅行社的包机航班。如为包机航班,出行当日可在“航班”页面中查询航班状态。如需要查询过往航班信息,请咨询相关航空公司或旅行社。2. 预定当日起飞的航班,因某种原因延迟至第二天或之后时,航班号有可能发生变更。如遇此种情况,请向相关航空公司咨询详情。","国际航班经停昆明落地国内机场或是国内机场经停昆明转国际航班,要不要下机,从哪里出关具体以航空公司为准,看航空公司跟机场是否有协议。"
"为更好的保障革命伤残军人及因公致残人民警察的合法购票权益,为革命伤残军人及因公致残人民警察提供更优质的服务,根据民航局文件精神,革命伤残军人及因公致残人民警察可在国航境内直属售票处凭民政部颁发的《中华人民共和国革命伤残军人证》和《中华人民共和国人民警察伤残抚恤证》原件,按照同一航班成人普通票价的五十%购买国内航班优惠客票。","表示该承运人不允许免费托运行李,如托运行李均须付费。","表示该承运人不允许免费托运行李,如托运行李均须付费。"
"国际航班的流程是持有效乘机证件、机票在相应航空公司柜台办理乘机手续及托运行李;通过检验检疫检查;海关检查(如果您有物品申报,请走红色(申报)通道,办理海关手续;如果没有,请走绿色(无申报)通道);然后持有效乘机证件、机票、登机牌进行安检;再通过边检检查;最后按显示屏指示,到相应的登机口登机。",2.须出具动物检验检疫证明。(县级以上卫生部门提供),"需在购票时向航空公司申请,提供相关动物检疫证明,详情请咨询检验检疫二十 36066918。"
"留学生可以凭学生签证和学生证购买学生票,并且有具体年龄要求,留学生票一般情况下会比普通客票有价格优惠或行李优惠。但是有些航空公司是没有学生票的,具体限制建议您拨打航空公司客服咨询确认,以与航空公司客服核实为准。",持登机牌前往人工柜台进行证件查验托运行李,温馨提示:一次只能交运一件行李易碎物品请到人工柜台办理。
"请使用立体停车场。从到达大厅可以通过无障碍通道轻松抵达立体停车场。同时根据道路交通法相关规定,第一航站楼的“一般车辆停靠处” 只允许下车,因此无法在这里等候接机。而且严禁进行机场运营条例明令禁止的行为(如挂横幅、悬旗、携带宠物等)。此外,在到达大厅有许多等待接机的客人,请不要有妨碍他人的举动。","第一航站楼:在立体停车场(P一、P二)一层均设有“一般车辆停靠处”。虽然需要进入停车场,但三十分钟内不收取任何费用。需要注意的是,根据道路交通法相关规定,第一航站楼的“一般车辆停靠处” 只允许下车,不允许在此停靠等候,因此无法在这里等候接机。第二航站楼:请停靠至立体停车场(P三)内的“一般车辆上/下车处”。 停靠时间在三十分钟以内,不收取任何停车费用。","机场为旅客提供接机、送机服务,收费相宜。这项服务由专人在地面运输中心或停车场,协助离港旅客前往旅客登记大堂及登机闸口;或在旅客下机闸口,协助抵港旅客前往地面运输中心或停车场。旅客如欲使用服务,请联络所选用的航空公司、航空公司服务代理商或环美航务。"
"尽管飞机发生意外风险的概率不高,但是一旦发生所带来的损失近乎毁灭性的,一份合适的航空意外险虽然无法阻止空难事件的发生,但是却可以在意外事故降临后,为受害人的家属提供尽可能多的经济补偿。所以坐飞机之前买一份合适的航空意外险是必要的。   国际航空意外险办理以后多久生效一般情况下,网上投保航空意外险将于日次零时生效,同时网上投保航空意外险操作便利,所以是目前投保航空意外险效率最高的一种投保方式,投保前您需要注意以下几点:1.一些飞机航班延误险规定,如果恶劣天气导致整个机场关闭的,则属于除外责任,保险公司将不负责赔偿。2.不同的境外旅行险产品,对于航班延误超过多少小时以上才能获得赔偿,有不同的规定。3.如果航班无限期延迟,境外旅行险中航班延误责任的赔偿金额并非相应地无限增加,而是会规定一个上限金额,条款中就会有明确约定。4.对于哪些原因导致的航班延误,才能获得保险理赔,主要也是看条款中的约定。      投保国际航空意外险之前您首先要弄清楚其生效时间,慧择网是提供专业、可靠航空意外险的最佳渠道,欢迎您前来综合对比选择和咨询。    百万商旅计划(空中飞人意外保障计划) 保障内容:*民航飞机意外身故保险金一百万元      低至:四十元/年     慧择“航空无忧”昆仑单次高额意外保障计划 保障内容:*客运民航意外残疾伤害、意外身故 一百万元      低至:六元/七天","一般的航空意外险保障的内容包括航空意外身故、残疾和烧烫伤,航班延误,航班取消等保障,有的还包含意外医疗和行李遗失的保障。每家保险公司的航空意外险保障内容都略有不同。下面给您一款比较不错的航空意外险供您参考一下:航空交通工具意外保障计划,保障项目丰富,涵盖十二种类的交通工具乘坐或者驾驶意外保障,保障全面。","国际机票没有国内机票几折的概念,航空公司按机票的有效期长短和退改签条件的严格程度实行不同的销售价格。"
"首先,请先联系搭乘航班的所属航空公司,根据航空公司的要求办理相关手续。根据购买机票的种类,可能存在无法改签或退票退款的情况。各航空公司的相关手续及规则都不尽相同,请向相关航空公司确认详细信息。",退票或改签是要联系订票点或者对应航空公司。,"如果航班时间变动,或因机型变动造成不能提供原来等级的舱位,南航会尽量根据您的意愿为您改签,如果您不接受,可以按非自愿退票处理。"
国际中转中转国际柜台：B1层国内中转国际柜台开放时间：11:30-13:30B1层国际中转国内柜台开放时间：19:30-21:30只针对东方航空公司的航班，其余时间及航空公司，需要办理业务的旅客前往F3层出发大厅办理值机）国际通航航班（东航、祥鹏国际转国内通程）旅客单班超过5人次后，由航司通报海关按照航班到港时间临时开放国际航班经停昆明落地国内机场或是国内机场经停昆明转国际航班，要不要下机，从哪里出关具体以航空公司为准，看航空公司跟机场是否有协议。,无行李国内中转旅客（含无行李及已办理行李直挂目的地手续的旅客）：旅客在无行李托运的情况下，在昆明机场中转，航班计划起飞前24小时至航班计划起飞前2小时之外，通过手机值机成功，产生了二维码，到机场无行李中转柜台扫描二维码自助验讫截止时间也是航班计划起飞45分钟前，上下班时间跟无行李中转柜台一致，柜台工作人员下班，自助也不可以使用。因为安保人员下班，内部去登机口的通道将无法使用。(春秋航班、九元航空除外),无纸化自助中转流程（春秋、九元除外）：1、前中心区中转区（15号到达口旁）、后中心区中转区（28、46号到达口旁）、国内远机位到达口中转区（西指廊根部）；2、旅客到达中转区自行办理手机值机，将电子登机牌二维码对准航信通进行扫描，生成带有“中转专用章”的电子登机牌，通过护卫查验后，直接到达出发大厅登机。；3、自助中转也是在飞机离站前45分钟截止办理，中转大厅开放的情况下，才能够使用。护卫下班时间为：22:00
7、港澳台及外籍旅客如护照丢失要乘坐飞机不能在办证处办理证件：港澳台旅客证件丢失，可以到昆明市出入境管理局办理一次性的证件用于乘机。外籍旅客护照丢失，必须补办护照以后才可以乘机。,（一）有效证件：1、中国大陆地区居民的居民身份证、临时居民身份证、护照、军官证、文职干部证、义务兵证、士官证、文职人员证、职工证、武警警官证、武警士兵证、海员证、香港、澳门地区的港澳居民来往内地通行证、台湾地区居民的台湾居民来往大陆通行证； 港澳台居民可以使用港澳台居民居住证，外籍旅客的护照、外交部签发的驻华外交人员证、外国人永久居留证；民航局规定的其他有效乘机身份证件。,2、国内旅客如果需要使用港澳通行证，或者台胞证乘坐国内航班，告知旅客带上身份证，因为目前新的规定刚刚出台，各地机场就证件问题还在进行研究，可能暂时无法使用港澳通行证，或者台胞证，如旅客无法提供身份证，可提供公安办证处的电话以供旅客咨询是否可以办理临时登机证乘机。
"因流量控制而长时间等待,到后来却没能起飞且得下飞机到候机楼继续等待,甚至于到了跑道准备起飞又滑回来,这是为什么?",退票或改签是要联系订票点或者对应航空公司。,"机场尤其是繁忙机场航班起降的密度大,为保证运行安全,空中交通管制部门根据在空中、地面的航班流量状况,对机场区内的飞机实施指挥控制,按一定的安全间隔依次进入跑道起飞,保证飞机在安全间隔内滑行和起飞。在部分繁忙机场或一般机场的高峰时段,空中交通处于超负荷运转,地面交通也是如此,飞机离港往往在地面滑行甚至等待较长时间,这都是正常现象。"
柜台值机:1、昆明机场出港的国内航班在航班起飞前5小时开始办理，航班起飞前45分钟停止办理（建议旅客提前2-3小时到机场办理）。自助值机在飞机离站前45分钟截止。2、国内航班登机口在飞机计划起飞前15分钟关闭。东航、上航、联航，登机口在航班计划起飞前15-20分钟关闭，具体以现场为准。3、国际航班具体您跟航空公司咨询，因为每个航空公司规定是不一样的。4、昆明机场出港的国内航班必须要出示有效证件的原件才能过安检。复印件不能够作为乘机凭证。,昆明机场“无纸化”便捷出行服务仅支持昆明始发国内航班无托运行李的普通旅客，有托运行李、携带婴儿、儿童、中转联程、无人陪伴及其他特殊旅客，请提前到昆明机场相应柜台办理纸质登机牌和行李托运手续。,国内自助值机区域。应急柜台：距离航班计划起飞时间1小时至航班计划起飞前45分钟之外的旅客可在应急柜台办理值机或补托运行李。D01-D07 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D08-D09 柜台，调整为爱心/应急柜台。为老人、小孩、着急旅客及因设备原因无法完成网络或自助值机的旅客办理乘机手续；D10 柜台，调整为应急柜台，负责处理晚到旅客并执行应急柜台的相应工作职责；D11-D19 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D20 柜台，调整为值班主任/后补柜台。执行值机主任柜台的相应工作职责；E01-E03 柜台，柜台资源不变。保留为 VIP 及两舱旅客柜台；E04-E08 柜台，调整为团队补托运行李柜台。为完成网上值机或完成自助值机的团队旅客进行行李补托运手续。其中，E04-E05 柜台将根据春秋航空航班时刻进行调整，做为春秋航空值机手续办理柜台；E09 柜台，调整为大巴专用柜台。负责为大巴旅客办理值机手续；E10 柜台，柜台资源不变。仍做为特殊旅客及军人依法优先办理柜台。旅客无法完成自助值机，指引旅客至旅客D08-D10 柜台进行处理。
随身携带有限定条件但可以作为行李托运的物品：旅客乘坐国际、地区航班时，液态物品应当盛放在单体容器容积不超过100ml的容器内随身携带，与此同时盛放液态物品的容器应置与最大容积不超过1L、可重新封口的透明塑料袋中，每名旅客每次仅允许携带一个透明塑料袋，超出部分应作为行李托运；旅客乘坐国内航班时，液态物品禁止随身携带（航空旅行途中自用化妆品、牙膏及剃须膏除外）。航空旅行途中自用的化妆品必须同时满足三个条件（每种限带一件、盛放在单体荣器不超过100ml的容器内、接受开瓶检查）方可携带，牙膏及剃须膏每种限带一件且不得超过100g（ml）。旅客在同一机场控制区内有国际、地区航班转乘国内航班时，其随身携带入境的免税液态物品必须同时满足三个条件（出示购物凭证、置于已封口且完好无损的透明塑料袋中、经安全检查确认）方可随身携带，如果在转乘国内航班过程中离开机场控制区则必须将随身携带入境的免税液态物品作为行李托运；婴儿航空旅行途中必需的液态乳制品、糖尿病或者其他疾病患者航空旅行途中必需的液态药品，经安全检查确认后方可随身携带；（糖尿病患者携带胰岛素，飞行途中使用的一只，自行保管（如备用量，办理托运）旅客在机场控制区、航空器内购买或者取得的液态物品在离开机场控制区之前可以随身携带。水银温度计：不能随身携带，只能办理托运必须装在密封金属盒内，每人限带1只。,水果类。榴莲：不能随身携带也不能办理托运。菠萝蜜、芒果;可以随身携带或托运（建议旅客托运）。椰子：只能办理托运。,液体：不能随身携带上机，可办理托运。包括：蜂蜜、牛奶、饮料、食用油、酸奶、熬好的中药、口服液、含水含油含冰的各类物品（咸菜，腐乳，油鸡枞、海鲜、肉类等）、日用品（洗面奶、沐浴露、洗发水、牙膏、洗衣液等）
"每位旅客的免费托运行李额:持成人或儿童票的头等舱旅客为四十公斤;公务舱旅客为三十公斤;经济舱为二十公斤;持婴儿票的旅客,无免费行李额。(比如春秋、联合航空,西部、祥鹏、天津等属于差异化服务,民航总局标准他们不会严格执行)如旅客要行李合并计算(具体以航空公司为准)","表示该承运人不允许免费托运行李,如托运行李均须付费。","表示该承运人不允许免费托运行李,如托运行李均须付费。"
水果类。榴莲：不能随身携带也不能办理托运。菠萝蜜、芒果;可以随身携带或托运（建议旅客托运）。椰子：只能办理托运。,禁止随身携带但作为行李托运有限定条件的物品。酒精饮料禁止随身携带，作为行李托运时有以下限定条件：1.标识全面清晰且置于零售包装内，每个容器容积不得超过5L；2.酒精的体积百分含量小于或等于24%时，托运数量不收限制3.酒精的体积腐败分含量大于24%小于或等于70%时，每位旅客托运数量不超过5L。4、散装酒、自酿酒是不可以随身携带或托运。5、携带竹筒酒具体跟安检确认。,关于油类托运相关规定：不能随身携带，只能托运必须包装完好不产生泄露，如产生泄露污染货仓，赔偿会非常高。
"3、孕妇旅客 乘机当天孕妇怀孕32周以内无需提供证明，32周-36周需提供县级以上医院开具的适宜乘机证明须在航空公司售票出提出申请。36周以上不予承运（该信息仅供参考，建议旅客咨询各航空公司,以航空公司为准）我们最好提醒旅客带着产检本、或者能证明怀孕周数的病历本 临产孕妇（单胎妊娠超过36周或多胎妊娠超过32周的孕妇）不予承运（该信息仅供参考，建议旅客咨询各航空公司，以航空公司为准）",婴儿乘机 由于新生婴儿抵抗力差，呼吸功能不完善，飞机起飞，降落时因气压变化大容易对其造成伤害，因此航空公司规定新生儿不足14天，早产儿不足90天的不允许乘机。（建议旅客咨询航空公司以航空公司为准）,婴儿票：出生14天，未满2周岁。按全票价的10%购买，无机场建设费和燃油费，一个大人只能带一个婴儿，如一个以上买儿童票（无免额行李）。
"虽然机场是同一座,但是航站楼有好几座,所以t一t二的意思就是所到达或者上飞机的航站楼!按照机票上的标识是那座航站楼,比方说t一就要到t一航站楼安检上飞机,错误的航站楼是上不了飞机的!就像火车站有高铁站和普通火车站一样!希望对您有用!","(注:龙腾卡和空港易行,在携程网上提前购买,不收现金,只接受二维码)","在起飞及抵达目的地机场,我们将有专人协助您的孩子办理乘机登记、海关、安检和提取行李等手续,并在候机期间专人负责照管您的孩子及其文件袋。我们会亲手将孩子交给乘务长,让您的孩子安全顺利地完成空中之旅。为了确保您的孩子顺利登机,我们建议送机人向机场工作人员确认飞机起飞后再离开机场。"
15、国际航班经停昆明落地国内机场或是国内机场经停昆明转国际航班，要不要下机，从哪里出关具体以航空公司为准，看航空公司跟机场是否有协议。,7、轮椅旅客 旅客有行走障碍，可在购票时向航空公司申请轮椅服务，至少在航班起飞前3-5工作日向航空公司提出申请，到达机场后直接到航空公司柜台办理。可以当天到各航空公司柜台处提出申请；当天申请的旅客不保证一定有轮椅可以提供。领取后，有工作人员送旅客至登机口。机场申请轮椅服务，可以到D去问询台申请（具体以现场申请为准） 普通轮椅：普通轮椅只能办理托运，不能随身携带，去机场超规格柜台去办理托运手续，要用纸箱打包好。 电动轮椅携带须跟航空公司确认，电池要符合航空公司标准才能托运，具体以航空公司为准。 领取轮椅的柜台位置：8L-C10、3U-C20、MU/FM/KN-F10、其他-E10 领取后，有工作人员送旅客至登机口，凡是由工作人员推轮椅护送的均由西02安检通道通过。 现场申请轮椅：D区轮椅需要到现场申请，在有“爱心帮扶”工作人员情况下可以帮忙推轮椅，一般是需要旅客自行使用，仅限于隔离区外的地方使用。,在飞机上申请轮椅：如果旅客在飞机上，需要下机临时使用轮椅，可直接向乘务员申请轮椅，由乘务往地面申请轮椅、无人陪伴等特殊旅客需要提前在购买机票的航空公司申请办理相关乘机手续，按要求再到航站楼F3层D区问讯台复印单据交至D区10号值机柜台
"可以考虑以下原因:1. 搭乘航班可能为航空公司或旅行社的包机航班。如为包机航班,出行当日可在“航班”页面中查询航班状态。如需要查询过往航班信息,请咨询相关航空公司或旅行社。2. 预定当日起飞的航班,因某种原因延迟至第二天或之后时,航班号有可能发生变更。如遇此种情况,请向相关航空公司咨询详情。","国际航班是在航班起飞前三-四H开始办理值机手续,在您从首都机场出发进入出发大厅时会对您的体温进行检测,建议您合理安排时间。","各个航线开始办理时间不同,可登陆网站查询,截至时间为航班起飞前九十分钟。"
"首先,请先联系搭乘航班的所属航空公司,根据航空公司的要求办理相关手续。根据购买机票的种类,可能存在无法改签或退票退款的情况。各航空公司的相关手续及规则都不尽相同,请向相关航空公司确认详细信息。",退票或改签是要联系订票点或者对应航空公司。,"如果航班时间变动,或因机型变动造成不能提供原来等级的舱位,南航会尽量根据您的意愿为您改签,如果您不接受,可以按非自愿退票处理。"
4、无成人陪伴儿童乘机 年龄在5周岁至12周岁的儿童需要单独乘机时，应在购票前向航空公司申请无成人陪伴儿童服务。航空公司对每个航班上无人陪伴儿童数量明确限制，为了保证旅行顺利，请务必提前3-7工作日向航空公司提出申请，具体办理事宜请咨询各航空公司。（建议旅客具体咨询航空公司以航空公司为准）,对于因身份，行为，年龄和身体状况等原因，在旅途中需特殊礼遇或照料并合符一定运输条件的旅客，如重要旅客，轮椅旅客，担架旅客，无成人陪伴儿童，老人，盲人，聋人，孕妇等特殊旅客，我们建议乘机前提前咨询航空公司售票处。,在飞机上申请轮椅：如果旅客在飞机上，需要下机临时使用轮椅，可直接向乘务员申请轮椅，由乘务往地面申请轮椅、无人陪伴等特殊旅客需要提前在购买机票的航空公司申请办理相关乘机手续，按要求再到航站楼F3层D区问讯台复印单据交至D区10号值机柜台
"首先,飞机的计划油量是根据机场平均滑行时间与空中飞行时间综合制定的,如在地面等待时间过长,耗油过多,导致油量不足以飞抵目的地,飞机是必须滑回停机坪加油;其次,如果等待期间,长时间无法获得空管的确切起飞指令或发生突发事件,为了旅客着想及防止飞行员精神状态不佳影响飞行安全,飞机同样会滑回。",普通行李箱:体积规格是宽四十cm、高六十cm、长一百cm,"P一,P二和P三立体停车场可停放高2.1米,宽2.2米,长6.0米以内的普通车辆。P二-M平面停车场可停放高3.8米,宽2.5米,长十二米以内的大型车辆。P三-S室外停车场和P四可停放高3.8米,宽2.5米,长7.0米以内的车辆。高度超过2.5米的车辆,均按大型车辆费用标准收费。"
（一）有效证件：1、中国大陆地区居民的居民身份证、临时居民身份证、护照、军官证、文职干部证、义务兵证、士官证、文职人员证、职工证、武警警官证、武警士兵证、海员证、香港、澳门地区的港澳居民来往内地通行证、台湾地区居民的台湾居民来往大陆通行证； 港澳台居民可以使用港澳台居民居住证，外籍旅客的护照、外交部签发的驻华外交人员证、外国人永久居留证；民航局规定的其他有效乘机身份证件。,7、港澳台及外籍旅客如护照丢失要乘坐飞机不能在办证处办理证件：港澳台旅客证件丢失，可以到昆明市出入境管理局办理一次性的证件用于乘机。外籍旅客护照丢失，必须补办护照以后才可以乘机。,6、临时乘机身份证明自助终端（操作流程）第一步：点击办理；第二步：填写本人身份证号码；第三步：人脸识别、活体检测比对核验；第四步：录入本人联系电话和办证理由。第五步：打印临时身份证明；第六步：取出临时身份证明。第七步：到2号、3号窗口交费盖章后。临时身份证明方可有效
"14.订票名字错了是不是找航空公司盖章(同音不同字),就可以直接盖章走?一、 旅客乘机名字错误是否可以更改需咨询各航空公司。到机场航空公司柜台询问能否盖章,若机场没有此航空公司柜台可到机场问询台让其工作人员帮助联系航空公司代办。二、购买正常儿童票,登机牌上儿童的姓名后面会有儿童专用的CHD标志,如果儿童要购买成人的低折扣票,需要咨询航空公司是否承运,同时咨询安检是否能通过.","电子客票是实名制的,购票名字不允许变更,请您在预定前一定要将乘机人的姓名确认好。","通过代理人购票的旅客请到原购票处索取报销凭证;在东航电子客票网站上订票的旅客请到机场东航电子客票报销凭证领取处索取(电子客票报销凭证只能打印一次,且航班起飞七天后不可再补打报销凭证)。"
"你在托运行李中超过客票所规定的免费行李额，须交纳逾重行李费，国内航班逾重行李费率以每公斤按经济舱全票价的1.5%计算，国际航班逾重行李费率和计算方法请问询各航空公司（比如春秋、联合航空,西部、祥鹏、天津等、属于差异化服务，民航总局标准他们不会严格执行）","每位旅客的免费托运行李额：持成人或儿童票的头等舱旅客为40公斤；公务舱旅客为30公斤；经济舱为20公斤；持婴儿票的旅客，无免费行李额。（比如春秋、联合航空,西部、祥鹏、天津等属于差异化服务，民航总局标准他们不会严格执行）如旅客要行李合并计算（具体以航空公司为准）         天津航空：空旅客差异化服务，根据购票金额将享受不同额度的免费托运行，经济舱没有免费餐食。建议旅客跟航空公司咨询 首都航空：免费行李额度跟餐食是根据折扣来定的，过低的折扣是没有餐食 免费托运行李的。具体以航空公司为准。 福州航空：经济舱没有免费餐食，托运行李额度根据折扣来定，折扣低的情况下是没有免费托运行李。具体以航空公司为准（随身行李5公斤） 江西航空：行李额度根据机票折扣来决定，折扣过低没有免费托运行李，行李要收费的。预付费行李要提前去航空公司官网购买",超规格行李最大不能超过100*100*200厘米，通常超规行李在免费行李额内的无需交费（20KG），（但建议旅客咨询各航空公司，以航空公司公布的标准为准）
"可以北京首都国际机场,下飞机后是可以去免税店的,但是只能在下飞机的航站楼购物。免税店一般不在外面,都是在里面候机大厅或者刚到达的那个区域,没有办理机票值机的话,无法进入那个区域的。假如你在T二下飞机,就只能在T二的免税店买东西了。记得,下了飞机一定要找到免税店,不要先出关,如果出来了,就无法再进去了,也就买不了东西了。","可以北京首都国际机场,下飞机后是可以去免税店的,但是只能在下飞机的航站楼购物。免税店一般不在外面,都是在里面候机大厅或者刚到达的那个区域,没有办理机票值机的话,无法进入那个区域的。假如你在T二下飞机,就只能在T二的免税店买东西了。记得,下了飞机一定要找到免税店,不要先出关,如果出来了,就无法再进去了,也就买不了东西了。","在起飞及抵达目的地机场,我们将有专人协助您的孩子办理乘机登记、海关、安检和提取行李等手续,并在候机期间专人负责照管您的孩子及其文件袋。我们会亲手将孩子交给乘务长,让您的孩子安全顺利地完成空中之旅。为了确保您的孩子顺利登机,我们建议送机人向机场工作人员确认飞机起飞后再离开机场。"
"去泰国办理落地签证不需要酒店预订单,所需材料如下:一、有效期六个月以上的护照;二、一张四*六cm彩色免冠照片三、入境后十五天之内有效的返程机票;四、入境时个人须携带外币价值不少于一万铢, 一家庭不少于二万铢;五、落地签申请表","泰移民官以随机方式抽查,现金不足额者将被拒入境。该规定适用包括落地签在内多种签证入境人士。请给位旅客务必遵守泰国移民局新规定,以确保顺利入境。","如果时间紧并且在泰国居留十五天以内,你可以选择落地签,就是到泰国后在机场办理落地签,但中国公民的落地签只有十五天的居留期。希望对你有帮助。"
"朋友你好,你凌晨才下机的话已经没有公交以及机场大巴去火车站了,只能打的去,车程一个小时吧。",你好机场停车场开放时间为:车场名称P一、P十二、P二、P三、PBUS入口五:三十--当日夜航结束后三十分钟出口五:三十--当日夜航结束后六十分钟您有其他问题请咨询服务电话二十九-88796274、二十九-88796327。祝您旅途愉快!,"经济舱被分为不同子舱位,所对应的客票签、改、退规定是不一样的,如果您通过国航官网或者九万五千五百八十三热线咨询,我们会优先向您报出最优惠价格。"
"最短中转时间视乎航空公司及航点而定,请向所选乘的航空公司查询详情。相关网页:转机/过境程序","在国际出发和到达隔离区内,只有乘坐国际航线的旅客可以进入。","可以考虑以下原因:1. 搭乘航班可能为航空公司或旅行社的包机航班。如为包机航班,出行当日可在“航班”页面中查询航班状态。如需要查询过往航班信息,请咨询相关航空公司或旅行社。2. 预定当日起飞的航班,因某种原因延迟至第二天或之后时,航班号有可能发生变更。如遇此种情况,请向相关航空公司咨询详情。"
问询台上下班时间（一）B1层上下班时间：国际到达问询台05:00--航班结束：国内到达问询台07:00-01:20；（二）F3层上下班时间：D区问询台上班时间05:00--23：00；                      H区问询台上班时间05:00-01:00；（三）隔离区内问询台：过了安检第一个问询台； 上下班时间：06:00----23：00； 第二个问询台；东西Y指廊分叉口，分别有2个问询台（在航班大面积延误时，才使用）,国际值机（只限于亚洲航空）1、东航国际值机：H区（H11-20）、J区（J01-10）；2、其他航空公司国际值机：K区（K01-10） J区（J11-20）；3、国际自助值机免费（只限于亚州航空）：①　流程点击“值机”；②　输入“预订单号”或扫描行程单；③　录入护照信息；④　打印登机牌；⑤　持登机牌前往人工柜台进行证件查验托运行李；⑥　位置在K01附近,指定航空公司办理值机：祥鹏：C09;其他航空：D19、E09;川航：C20;东方航空：H09（VIP）F09、G09
指定安检通道：国内安检通道西01（头等舱）东02（头等舱）、15、16、17（普通旅客）。B1层百事特B区值机柜台安检通道及公务机候机楼C区值机柜台、安检通道。,④　安检待检区设立了安检问讯台，上班时间是04：30-22：30,⑤　安检回流通道（在西02）具体以现场为准。
